Category;Subcategory;Supplier;Brand;Region;Year;Month;Units Month;Values Month
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2020;7;15484;$94150
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2020;8;12418;$75558
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2020;9;13622;$82096
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2020;10;14350;$85750
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2020;11;11900;$71127
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2020;12;12516;$75173
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;1;10255;$61243
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;2;9863;$59073
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;3;10906;$65219
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;4;9261;$55643
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;5;9555;$56931
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;6;10115;$60494
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;7;8890;$53186
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;8;6356;$37856
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;9;6867;$40838
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;10;7665;$45619
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;11;7273;$43260
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2021;12;7917;$47383
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;1;6496;$39620
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;2;6412;$39011
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;3;7042;$42861
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;4;6342;$38619
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;5;6524;$39690
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;6;7308;$44485
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;7;6489;$39480
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;8;6146;$37401
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;9;6804;$41447
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;10;7784;$50939
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;11;6272;$42266
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2022;12;6727;$47278
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2023;1;6881;$51422
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2023;2;6118;$45822
Shampoo;Color-safe;Apex Trading Co.;Ocean Breeze;South;2023;3;6265;$46879
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;1;2702;$26852
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;2;2170;$21546
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;3;2569;$25592
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;4;2506;$24934
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;5;2352;$23345
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;6;3164;$31143
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;7;4130;$40222
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;8;4067;$39305
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;9;5257;$51373
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;10;5915;$57190
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;11;7861;$75978
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2018;12;6552;$63294
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;1;5341;$51828
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;2;6055;$58653
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;3;7070;$68306
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;4;7294;$70273
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;5;8365;$80542
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;6;5110;$49350
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;7;7000;$67697
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;8;5824;$56511
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;9;5565;$54173
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;10;5719;$55251
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;11;4746;$51107
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2019;12;6825;$92638
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;1;7714;$99743
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;2;5600;$64197
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;3;5026;$59059
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;4;5397;$64120
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;5;4242;$47005
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;6;4389;$49378
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;7;4886;$57834
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;8;4158;$47229
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;9;4410;$52696
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;10;4732;$52997
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;11;3304;$37163
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2020;12;4578;$54544
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;1;3262;$34790
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;2;4116;$47663
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;3;5579;$60298
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;4;5880;$66094
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;5;5047;$56770
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;6;6566;$69713
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;7;5530;$60543
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;8;4956;$54215
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;9;5726;$61488
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;10;4718;$51359
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;11;4522;$47712
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2021;12;4032;$45843
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;1;3325;$36127
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;2;4144;$43169
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;3;4844;$51590
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;4;4788;$53200
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;5;4543;$45913
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;6;5558;$59633
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;7;4347;$45521
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;8;4515;$46725
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;9;4977;$50358
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;10;5824;$62755
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;11;4536;$46851
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2022;12;5964;$61229
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2023;1;4368;$46193
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2023;2;4298;$45682
Shampoo;Color-safe;Apex Trading Co.;Orchidea;Center;2023;3;4893;$51660
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;1;791;$7889
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;2;539;$5397
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;3;770;$7644
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;4;476;$4739
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;5;525;$5236
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;6;2429;$23261
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;7;4158;$39690
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;8;6314;$60340
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;9;6692;$63798
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;10;3262;$31108
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;11;3493;$33411
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2018;12;3143;$30058
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;1;3913;$37387
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;2;2828;$27076
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;3;3339;$31899
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;4;3948;$37709
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;5;1813;$17430
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;6;2296;$21945
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;7;2289;$21980
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;8;3059;$29197
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;9;2254;$21602
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;10;2625;$25214
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;11;2737;$32893
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2019;12;2947;$37345
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;1;3892;$44471
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;2;4410;$46823
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;3;3696;$36974
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;4;2807;$34335
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;5;2807;$31367
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;6;2723;$31451
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;7;2730;$32417
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;8;2569;$35889
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;9;3192;$33117
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;10;3241;$37604
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;11;2282;$25998
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2020;12;2387;$26733
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;1;2471;$31157
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;2;1876;$23303
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;3;2177;$30506
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;4;1953;$22029
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;5;1953;$21861
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;6;1939;$20657
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;7;1897;$21385
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;8;1729;$17311
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;9;2093;$23359
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;10;1883;$21000
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;11;2072;$20237
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2021;12;2429;$28357
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;1;1890;$22176
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;2;2030;$23534
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;3;2310;$24689
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;4;1890;$20650
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;5;2576;$26509
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;6;2912;$30408
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;7;2401;$25746
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;8;2093;$21280
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;9;2478;$26810
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;10;4473;$45199
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;11;2905;$30205
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2022;12;3164;$32333
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2023;1;2814;$28399
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2023;2;2821;$29946
Shampoo;Color-safe;Apex Trading Co.;Orchidea;North;2023;3;2723;$28854
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;1;413;$4130
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;2;476;$4725
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;3;546;$5439
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;4;567;$5593
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;5;602;$5999
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;6;798;$7938
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;7;2261;$21791
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;8;1785;$17178
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;9;1071;$10353
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;10;931;$9163
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;11;1603;$15344
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2018;12;2037;$19460
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;1;1260;$11998
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;2;1414;$13573
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;3;1533;$14623
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;4;2632;$25081
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;5;1694;$16366
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;6;2072;$19810
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;7;2163;$20545
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;8;1225;$11690
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;9;1421;$13587
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;10;1484;$14203
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;11;1309;$14833
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2019;12;1547;$20944
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;1;1680;$25004
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;2;1316;$26747
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;3;1323;$18697
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;4;1764;$34503
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;5;434;$6748
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;6;959;$13265
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;7;1092;$15519
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;8;1183;$20125
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;9;1267;$16254
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;10;1750;$21210
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;11;1141;$13839
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2020;12;784;$10661
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;1;700;$9282
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;2;707;$13951
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;3;966;$14847
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;4;973;$9324
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;5;1239;$15925
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;6;1442;$15813
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;7;693;$8519
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;8;392;$4879
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;9;1078;$13433
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;10;840;$13083
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;11;742;$8246
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2021;12;819;$10836
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;1;861;$8316
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;2;672;$8183
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;3;896;$10094
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;4;1288;$16898
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;5;2009;$20636
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;6;1526;$16254
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;7;1911;$19551
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;8;994;$11494
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;9;1323;$14763
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;10;1813;$19089
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;11;1526;$16163
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2022;12;1869;$18851
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2023;1;1624;$17906
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2023;2;1589;$17353
Shampoo;Color-safe;Apex Trading Co.;Orchidea;South;2023;3;1442;$15190
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;2;3808;$24731
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;3;168;$1141
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;4;1939;$12628
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;5;4298;$28147
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;6;1855;$12306
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;7;1750;$11676
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;8;868;$5761
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;9;728;$4809
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;10;1323;$8855
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;11;441;$2905
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2019;12;343;$2275
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;1;728;$4844
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;2;609;$4060
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;3;665;$4417
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;4;1736;$11305
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;5;462;$3010
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;6;322;$2107
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;7;371;$2380
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;8;287;$1834
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;9;224;$1477
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;10;406;$2597
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;11;406;$2597
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2020;12;357;$2310
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;1;546;$3500
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;2;1617;$10556
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;3;644;$4200
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;4;273;$1715
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;5;308;$2023
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;6;476;$3094
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;7;203;$1295
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;8;70;$476
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;9;168;$1106
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;10;238;$1155
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;11;119;$581
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2021;12;273;$1295
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;1;189;$903
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;2;406;$2072
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;3;1680;$8498
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;4;1855;$9380
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;5;3605;$18200
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;6;5964;$30100
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;7;5901;$29694
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;8;8057;$40600
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;9;9583;$48286
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;10;4949;$24948
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;11;1834;$9282
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2022;12;1141;$5761
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2023;1;644;$3297
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2023;2;4354;$21910
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;Center;2023;3;8603;$43372
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2018;12;322;$2058
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;1;10913;$70924
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;2;17150;$111440
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;3;21532;$139909
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;4;14805;$96250
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;5;12425;$81802
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;6;14840;$98609
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;7;11914;$79233
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;8;14665;$97524
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;9;12579;$83636
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;10;8939;$59437
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;11;8211;$54572
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2019;12;7273;$48370
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;1;5726;$38087
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;2;8533;$57176
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;3;6188;$41419
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;4;4676;$30800
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;5;5334;$34706
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;6;5334;$34671
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;7;7308;$47467
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;8;4368;$28399
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;9;4620;$30065
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;10;2821;$18291
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;11;2737;$17780
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2020;12;1820;$11781
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;1;2394;$15568
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;2;1239;$8127
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;3;1442;$9401
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;4;952;$6223
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;5;49;$287
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;6;1071;$7000
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;7;1001;$6545
Shampoo;Color-safe;Blue Sky Enterprises;VelvetLux;North;2021;8;644;$4200
